"","runtime","isAuto","qty","totImps","maxInks","totInks","locs","gini"
"2380",2,1,44,88,1,2,2,0
"2381",4,0,6,6,1,1,1,0
"2382",4313,0,25,150,2,3,2,0.17
"2383",0,0,6,12,1,2,2,0
"2384",2589,0,26,130,2,3,2,0.17
"2385",3054,0,16,32,1,2,2,0
"2386",3561,0,30,180,2,4,2,0
"2387",2153,0,20,40,2,2,1,0
"2388",130,0,3,6,1,1,1,0
"2389",2120,0,12,48,1,2,2,0
"2390",810,0,17,68,1,2,2,0
"2391",767,0,10,40,1,2,2,0
"2392",2339,0,20,80,1,2,2,0
"2393",338,0,3,12,2,2,1,0
"2394",882,0,19,38,1,1,1,0
"2395",2,0,10,30,1,1,1,0
"2396",3259,0,9,45,2,3,2,0.17
"2397",4355,0,23,92,3,4,2,0.25
"2398",686,0,10,20,1,1,1,0
"2399",197,0,5,5,1,1,1,0
"2400",205,0,4,8,2,2,1,0
"2401",3,0,3,3,1,1,1,0
"2402",1060,0,16,32,1,1,1,0
"2403",453,0,3,3,1,1,1,0
"2404",802,0,7,7,1,1,1,0
"2405",365,0,15,15,1,1,1,0
"2406",976,0,10,40,3,3,1,0
"2407",2081,0,18,72,1,2,2,0
"2408",2,0,3,6,1,1,1,0
"2409",1227,0,10,30,1,2,2,0
"2410",699,0,12,36,2,2,1,0
"2411",744,0,24,48,1,1,1,0
"2412",1569,0,18,36,1,2,2,0
"2413",4175,0,17,17,1,1,1,0
"2414",1787,0,16,32,1,2,2,0
"2415",1613,0,5,20,1,2,2,0
"2416",2,0,20,40,1,1,1,0
"2417",719,0,7,14,1,2,2,0
"2418",9092,1,322,966,2,3,2,0.17
"2419",362,0,3,6,2,2,1,0
"2420",3164,0,29,174,3,4,2,0.25
"2421",319,0,3,6,1,1,1,0
"2422",368,0,4,16,3,4,2,0.25
"2423",1,0,10,20,1,1,1,0
"2424",1967,0,24,72,1,2,2,0
"2425",3097,1,44,132,1,2,2,0
"2426",2,0,23,138,1,2,2,0
"2427",3866,0,6,48,3,6,2,0
"2428",413,0,4,8,1,1,1,0
"2429",1,0,35,70,1,1,1,0
"2430",317,0,9,27,2,3,2,0.17
"2431",2,0,32,128,2,4,2,0
"2432",3,0,8,16,1,2,2,0
"2433",1204,0,23,46,1,1,1,0
"2434",860,0,13,52,4,4,1,0
"2435",3609,0,39,156,1,2,2,0
"2436",785,0,30,30,1,1,1,0
"2437",671,0,24,24,1,1,1,0
"2438",1359,0,6,24,1,2,2,0
"2439",758,0,24,24,1,1,1,0
"2440",1590,0,13,52,1,2,2,0
"2441",1183,0,8,32,1,2,2,0
"2442",1726,0,31,31,1,1,1,0
"2443",4465,0,30,150,2,3,2,0.17
"2444",493,0,30,60,1,1,1,0
"2445",260,0,20,40,1,1,1,0
"2446",4601,1,67,469,5,6,2,0.33
"2447",3320,0,10,30,2,3,2,0.17
"2448",443,0,5,15,3,3,1,0
"2449",1,0,6,6,1,1,1,0
"2450",1237,1,34,136,2,3,2,0.17
"2451",302,0,5,10,1,1,1,0
"2452",1,0,6,24,1,2,2,0
"2453",689,1,37,74,1,2,2,0
"2454",418,0,13,52,1,2,2,0
"2455",808,0,29,29,1,1,1,0
"2456",1968,0,18,72,1,2,2,0
"2457",1,0,15,30,2,2,1,0
"2458",2,0,4,16,2,2,1,0
"2459",288,1,32,32,2,2,1,0
"2460",1,0,20,80,1,2,2,0
"2461",587,0,3,6,1,1,1,0
"2462",2,0,6,24,2,2,1,0
"2463",53847,0,21,21,1,1,1,0
"2464",1455,0,12,48,1,2,2,0
"2465",1098,0,10,30,1,2,2,0
"2466",357,0,4,4,1,1,1,0
"2467",730,1,43,43,1,1,1,0
"2468",509,0,8,8,1,1,1,0
"2469",883,0,10,40,2,2,1,0
"2470",1994,0,20,40,1,1,1,0
"2471",5762,0,22,88,1,2,2,0
"2472",674,0,3,12,1,2,2,0
"2473",1055,0,52,52,1,1,1,0
"2474",2488,1,400,400,2,2,1,0
"2475",1773,0,6,24,1,2,2,0
"2476",495,0,5,10,1,2,2,0
"2477",2597,0,5,30,1,2,2,0
"2478",1554,0,26,26,1,1,1,0
"2479",1100,0,20,40,1,2,2,0
"2480",1058,0,25,50,2,2,1,0
"2481",728,0,8,24,2,2,1,0
"2482",1092,0,18,36,2,2,1,0
"2483",3010,0,10,10,1,1,1,0
"2484",1,0,6,12,1,1,1,0
"2485",618,0,7,7,1,1,1,0
"2486",2269,0,20,80,1,2,2,0
"2487",1,0,24,24,1,1,1,0
"2488",2667,0,25,100,1,2,2,0
"2489",1239,0,5,10,1,1,1,0
"2490",5435,0,15,60,1,2,2,0
"2491",2850,0,22,110,4,4,1,0
"2492",71848,0,26,52,1,2,2,0
"2493",4727,0,19,76,1,2,2,0
"2494",3613,1,50,200,1,2,2,0
"2495",2,0,3,3,1,1,1,0
"2496",1,0,3,12,1,2,2,0
"2497",998,0,10,40,1,2,2,0
"2498",1,0,20,80,1,2,2,0
"2499",1552,0,26,52,1,2,2,0
"2500",3874,0,25,50,1,1,1,0
"2501",2,0,7,28,1,2,2,0
"2502",3,0,11,44,1,2,2,0
"2503",1,0,5,20,1,2,2,0
"2504",2895,0,60,60,1,1,1,0
"2505",1435,0,14,14,1,1,1,0
"2506",2,0,25,50,1,1,1,0
"2507",1469,0,3,15,2,3,2,0.17
"2508",1,0,25,50,1,2,2,0
"2509",2158,0,19,76,3,4,2,0.25
"2510",2,0,32,64,1,1,1,0
"2511",2323,0,24,96,3,3,1,0
"2512",1948,0,26,78,2,3,2,0.17
"2513",1,0,6,24,1,2,2,0
"2514",3311,0,37,148,1,2,2,0
"2515",762,0,18,36,1,1,1,0
"2516",1229,0,40,80,1,1,1,0
"2517",2537,1,30,120,1,2,2,0
"2518",1783,0,13,52,1,2,2,0
"2519",1082,0,7,28,1,2,2,0
"2520",1574,0,19,76,1,2,2,0
"2521",710,1,40,40,1,1,1,0
"2522",8448,0,10,20,1,1,1,0
"2523",2,0,6,12,1,1,1,0
"2524",3,0,5,20,1,2,2,0
"2525",2,0,20,80,1,2,2,0
"2526",1,0,14,56,1,2,2,0
"2527",5806,0,6,12,1,2,2,0
"2528",2,0,3,12,2,3,2,0.17
"2529",1980,0,45,45,1,1,1,0
"2530",2257,0,10,40,1,2,2,0
"2531",2,0,10,20,1,1,1,0
"2532",543,0,12,24,1,1,1,0
"2533",2793,1,50,100,2,4,2,0
"2534",1,0,4,8,1,1,1,0
"2535",2,0,6,30,4,4,1,0
"2536",335,0,4,4,1,1,1,0
"2537",1,0,35,70,1,1,1,0
"2538",212,0,3,6,1,1,1,0
"2539",5402,0,15,60,2,4,2,0
"2540",49699,0,2,4,1,2,2,0
"2541",2,0,3,9,2,2,1,0
"2542",2,0,2,12,2,3,2,0.17
"2543",1,0,30,60,1,2,2,0
"2544",2,0,39,78,1,1,1,0
"2545",869,1,30,90,2,3,2,0.17
"2546",2425,0,7,28,1,2,2,0
"2547",2000,1,46,230,2,3,2,0.17
"2548",1137,0,36,72,1,1,1,0
"2549",2,0,12,12,1,1,1,0
"2550",3797,1,100,500,6,9,2,0.17
"2551",3,1,88,176,1,1,1,0
"2552",2564,0,44,88,1,2,2,0
"2553",3935,0,22,88,1,2,2,0
"2554",520,0,7,7,1,1,1,0
"2555",2,0,8,16,1,1,1,0
"2556",2,0,3,6,1,1,1,0
"2557",77,0,3,9,2,2,1,0
"2558",3,0,23,46,1,1,1,0
"2559",1,0,25,25,1,1,1,0
"2560",3784,0,40,240,2,4,2,0
"2561",1904,1,150,150,1,1,1,0
"2562",1,0,4,16,1,1,1,0
"2563",2293,0,10,40,1,2,2,0
"2564",1204,0,11,44,1,2,2,0
"2565",2022,0,12,12,1,1,1,0
"2566",1,0,6,12,1,1,1,0
"2567",2,0,12,24,1,2,2,0
"2568",1063,0,11,55,2,3,2,0.17
"2569",2,0,3,3,1,1,1,0
"2570",654,0,35,140,2,3,2,0.17
"2571",981,0,13,52,1,2,2,0
"2572",3,0,9,18,1,2,2,0
"2573",3327,0,11,66,3,4,2,0.25
"2574",2603,0,10,40,1,2,2,0
"2575",3,0,12,24,1,1,1,0
"2576",766,0,3,12,1,2,2,0
"2577",650,0,14,28,1,1,1,0
"2578",702,0,4,16,1,2,2,0
"2579",4142,1,41,82,1,2,2,0
"2580",897,0,8,24,2,2,1,0
"2581",3,0,12,12,1,1,1,0
"2582",631,0,3,12,1,2,2,0
"2583",1,0,17,34,1,1,1,0
"2584",2312,0,13,52,3,3,1,0
"2585",3,0,26,104,1,2,2,0
"2586",210,0,3,6,1,1,1,0
"2587",1756,0,20,80,3,3,1,0
"2588",1,0,3,3,1,1,1,0
"2589",792,0,20,20,1,1,1,0
"2590",7,0,8,16,1,1,1,0
"2591",1190,0,8,16,1,1,1,0
"2592",129,0,3,6,1,1,1,0
"2593",1,0,3,6,1,2,2,0
"2594",1265,0,23,46,1,1,1,0
"2595",168,0,3,3,1,1,1,0
"2596",1661,0,15,30,1,2,2,0
"2597",62370,0,20,100,2,3,2,0.17
"2598",327,0,6,12,2,2,1,0
"2599",1,1,24,48,1,1,1,0
"2600",1157,0,15,15,1,1,1,0
"2601",471,0,12,24,1,1,1,0
"2602",2,0,6,30,2,3,2,0.17
"2603",4239,0,8,16,1,1,1,0
"2604",1747,0,10,40,1,2,2,0
"2605",532,0,4,4,1,1,1,0
"2606",487,0,6,12,1,1,1,0
"2607",1626,0,15,90,1,2,2,0
"2608",3347,0,20,60,2,4,2,0
"2609",411,0,5,10,1,2,2,0
"2610",1231,1,30,120,1,2,2,0
"2611",2297,0,6,12,1,2,2,0
"2612",6,0,3,6,1,1,1,0
"2613",3,0,25,75,4,4,1,0
"2614",1,0,4,8,1,1,1,0
"2615",7536,0,15,30,1,2,2,0
"2616",4357,0,12,12,1,1,1,0
"2617",515,0,3,12,1,2,2,0
"2618",219,0,6,12,2,2,1,0
"2619",2510,0,6,24,1,2,2,0
"2620",2,1,5,20,1,2,2,0
"2621",2371,1,32,128,1,2,2,0
"2622",375,0,14,42,1,1,1,0
"2623",1,0,6,12,1,2,2,0
"2624",2723,0,15,60,1,2,2,0
"2625",2,0,10,40,1,2,2,0
"2626",923,0,12,48,1,2,2,0
"2627",2,0,9,27,2,2,1,0
"2628",1,0,11,22,1,1,1,0
"2629",2,0,3,12,1,2,2,0
"2630",1613,0,25,50,1,2,2,0
"2631",2,0,25,50,2,2,1,0
"2632",2,0,3,6,1,1,1,0
"2633",480,0,15,30,1,1,1,0
"2634",2259,0,20,80,1,2,2,0
"2635",2558,0,16,64,1,2,2,0
"2636",630,0,13,26,1,1,1,0
"2637",2293,0,12,48,2,4,2,0
"2638",2467,0,9,36,1,2,2,0
"2639",2,0,18,18,1,1,1,0
"2640",2,0,3,9,2,2,1,0
"2641",1915,0,14,56,1,2,2,0
"2642",625,0,11,22,1,1,1,0
"2643",5643,0,28,196,3,5,2,0.1
"2644",3375,0,6,12,1,2,2,0
"2645",2,0,10,20,1,2,2,0
"2646",5400,0,6,30,2,3,2,0.17
"2647",1595,0,5,30,2,4,2,0
"2648",829,0,28,28,1,1,1,0
"2649",3994,0,21,126,3,4,2,0.25
"2650",523,0,3,6,1,1,1,0
"2651",645,0,15,30,1,1,1,0
"2652",1680,0,7,21,2,2,1,0
"2653",1335,0,20,40,1,2,2,0
"2654",1367,0,10,60,2,4,2,0
"2655",14,0,4,16,1,2,2,0
"2656",710,0,6,24,2,2,1,0
"2657",1843,0,15,60,2,3,2,0.17
"2658",325,0,16,16,1,1,1,0
"2659",2471,0,11,33,2,2,1,0
"2660",1,0,31,62,1,1,1,0
"2661",2,0,14,14,1,1,1,0
"2662",5,0,24,96,1,2,2,0
"2663",1398,0,7,56,1,2,2,0
"2664",1,0,14,28,1,2,2,0
"2665",1919,1,50,100,1,2,2,0
"2666",1,0,6,12,2,2,1,0
"2667",0,0,11,22,1,1,1,0
"2668",2331,0,17,51,2,2,1,0
"2669",1397,0,21,63,2,3,2,0.17
"2670",313,0,3,3,1,1,1,0
"2671",543,0,15,15,1,1,1,0
"2672",1,0,3,3,1,1,1,0
"2673",1429,0,10,40,1,2,2,0
"2674",1,0,15,15,1,1,1,0
"2675",572,1,30,60,1,1,1,0
"2676",808,1,125,125,1,1,1,0
"2677",1720,0,30,90,2,3,2,0.17
"2678",251,0,10,10,1,1,1,0
"2679",2968,0,27,54,1,2,2,0
"2680",2849,0,25,100,1,2,2,0
"2681",5016,0,25,25,1,1,1,0
"2682",8517,1,400,1600,2,4,2,0
"2683",2,0,10,40,1,2,2,0
"2684",2,0,13,26,1,1,1,0
"2685",1656,0,15,45,2,2,1,0
"2686",3,0,5,20,2,4,2,0
"2687",830,0,11,33,1,1,1,0
"2688",1674,0,8,40,3,4,2,0.25
"2689",2,0,10,30,3,3,1,0
"2690",2,0,4,4,1,1,1,0
"2691",3,0,3,12,2,2,1,0
"2692",634,0,14,14,1,1,1,0
"2693",1446,0,4,12,1,1,1,0
"2694",350,0,14,14,1,1,1,0
"2695",269,1,36,72,1,1,1,0
"2696",1563,0,10,40,1,2,2,0
"2697",15070,0,99,198,1,2,2,0
"2698",955,0,20,40,1,1,1,0
"2699",1,0,17,17,1,1,1,0
"2700",2,0,15,45,2,2,1,0
"2701",1824,0,20,120,2,3,2,0.17
"2702",330,0,3,6,1,1,1,0
"2703",826,0,12,24,1,2,2,0
"2704",2239,1,58,290,6,7,2,0.36
"2705",1,0,6,12,1,2,2,0
"2706",1428,0,15,45,3,3,1,0
"2707",1180,0,25,50,2,2,1,0
"2708",1630,0,22,44,1,1,1,0
"2709",190,0,4,8,1,1,1,0
"2710",1585,0,12,72,3,5,2,0.1
"2711",3008,0,9,9,1,1,1,0
"2712",15,0,12,36,2,2,1,0
"2713",1,0,12,48,1,2,2,0
"2714",2082,0,16,64,1,2,2,0
"2715",1663,0,19,95,2,3,2,0.17
"2716",2,0,18,36,1,1,1,0
"2717",1,0,22,22,1,1,1,0
"2718",164,1,50,100,1,1,1,0
"2719",2,0,7,7,1,1,1,0
"2720",1,0,21,63,2,3,2,0.17
"2721",2,0,10,10,1,1,1,0
"2722",180,0,7,14,1,1,1,0
"2723",456,0,12,24,1,1,1,0
"2724",354,0,16,96,2,4,2,0
"2725",398,0,5,10,1,2,2,0
"2726",945,0,4,16,1,2,2,0
"2727",1153,0,17,51,2,2,1,0
"2728",1316,0,15,30,2,2,1,0
"2729",2258,0,8,32,1,2,2,0
"2730",1,0,24,72,1,1,1,0
"2731",376,0,6,12,1,1,1,0
"2732",1287,1,24,96,1,2,2,0
"2733",443,0,11,11,1,1,1,0
"2734",1179,0,5,10,1,1,1,0
"2735",12,0,4,8,1,1,1,0
"2736",801,0,7,14,1,1,1,0
"2737",1704,0,12,48,1,2,2,0
"2738",1138,1,50,100,1,1,1,0
"2739",1,0,18,36,1,1,1,0
"2740",802,0,14,56,2,2,1,0
"2741",799,0,6,12,1,2,2,0
"2742",4994,1,100,300,1,2,2,0
"2743",0,0,10,20,1,1,1,0
"2744",3690,0,21,84,1,2,2,0
"2745",1,0,37,185,2,3,2,0.17
"2746",2,0,7,14,1,1,1,0
"2747",396,0,13,26,1,1,1,0
"2748",1287,0,3,15,3,4,2,0.25
"2749",11,0,12,48,1,2,2,0
"2750",4683,0,40,80,1,1,1,0
"2751",1332,0,14,28,1,1,1,0
"2752",3,0,24,48,1,1,1,0
"2753",1,0,30,30,1,1,1,0
"2754",2,0,12,24,1,1,1,0
"2755",2070,0,15,60,1,2,2,0
"2756",1136,1,85,85,2,2,1,0
"2757",2,0,4,12,2,2,1,0
"2758",1,0,3,6,1,1,1,0
"2759",1,0,10,40,1,2,2,0
"2760",1,0,5,20,1,2,2,0
"2761",807,0,16,32,1,1,1,0
"2762",2574,0,27,81,2,2,1,0
"2763",1,0,4,8,1,1,1,0
"2764",3,0,4,8,1,1,1,0
"2765",3490,1,35,175,5,8,2,0.13
"2766",2,0,1,4,1,2,2,0
"2767",75,0,33,33,1,1,1,0
"2768",129,0,3,3,1,1,1,0
"2769",1,0,2,2,1,1,1,0
"2770",7,0,7,42,2,4,2,0
"2771",1392,0,27,108,1,2,2,0
"2772",6149,0,20,40,1,1,1,0
"2773",1,0,15,15,1,1,1,0
"2774",516,0,5,5,1,1,1,0
"2775",5271,0,16,64,1,2,2,0
"2776",1,0,3,12,1,2,2,0
"2777",569,0,34,102,2,3,2,0.17
"2778",617,0,24,48,1,1,1,0
"2779",5356,0,17,68,1,2,2,0
"2780",710,1,40,80,2,2,1,0
"2781",1128,0,6,24,1,2,2,0
"2782",1111,0,5,20,1,2,2,0
"2783",1,0,20,60,1,2,2,0
"2784",3770,0,10,20,1,2,2,0
"2785",1925,0,6,42,3,5,2,0.1
"2786",2423,0,3,12,1,2,2,0
"2787",2,0,5,10,1,1,1,0
"2788",5075,0,24,96,1,2,2,0
"2789",1627,0,12,48,1,2,2,0
"2790",1121,0,15,60,2,2,1,0
"2791",2,0,3,3,1,1,1,0
"2792",1,0,3,18,2,3,2,0.17
"2793",968,0,26,104,1,2,2,0
"2794",655,0,12,24,2,2,1,0
"2795",29,0,18,18,1,1,1,0
"2796",2894,0,30,120,1,2,2,0
"2797",3,0,3,12,1,2,2,0
"2798",1,0,3,12,1,2,2,0
"2799",13,0,20,100,2,3,2,0.17
"2800",1659,0,3,6,1,1,1,0
"2801",1069,0,17,68,1,2,2,0
"2802",199,0,9,9,1,1,1,0
"2803",1652,1,50,200,1,2,2,0
"2804",1400,0,16,64,1,2,2,0
"2805",438,0,10,20,1,1,1,0
"2806",2059,0,21,63,2,3,2,0.17
"2807",2,0,8,8,1,1,1,0
"2808",1,0,13,26,1,1,1,0
"2809",2,0,5,10,1,1,1,0
"2810",493,0,9,18,1,1,1,0
"2811",2116,0,20,60,2,2,1,0
"2812",1274,0,10,40,6,6,1,0
"2813",2703,0,17,68,1,2,2,0
"2814",793,1,53,53,3,3,1,0
"2815",1926,0,20,40,1,1,1,0
"2816",691,0,20,160,4,8,2,0
"2817",3,0,12,24,2,2,1,0
"2818",1654,0,25,50,1,2,2,0
"2819",1,0,29,58,1,2,2,0
"2820",1,0,30,90,2,3,2,0.17
"2821",18,0,52,52,1,1,1,0
"2822",1713,0,14,56,2,4,2,0
"2823",1380,1,30,60,2,4,2,0
"2824",1962,1,68,68,1,1,1,0
"2825",1393,0,27,54,1,1,1,0
"2826",263,0,6,6,1,1,1,0
"2827",204,1,40,160,4,4,1,0
"2828",724,0,7,21,2,3,2,0.17
"2829",11,0,10,20,1,1,1,0
"2830",823,0,5,20,1,2,2,0
"2831",1,0,3,6,1,1,1,0
"2832",6,0,30,90,1,2,2,0
"2833",2545,0,6,24,2,4,2,0
"2834",538,0,3,6,1,2,2,0
"2835",2,0,3,3,1,1,1,0
"2836",3314,0,21,84,3,4,2,0.25
"2837",183,0,3,3,1,1,1,0
"2838",3768,0,10,20,1,1,1,0
"2839",986,0,27,108,1,2,2,0
"2840",5205,0,32,128,1,2,2,0
"2841",1534,1,69,69,1,1,1,0
"2842",135,0,4,16,1,2,2,0
"2843",80,0,7,28,1,2,2,0
"2844",1,0,7,14,1,1,1,0
"2845",2470,0,9,45,2,3,2,0.17
"2846",1662,0,16,32,1,1,1,0
"2847",3,0,24,72,3,3,1,0
"2848",728,0,12,24,1,2,2,0
"2849",1,0,23,92,1,2,2,0
"2850",351,0,7,14,1,1,1,0
"2851",832,0,20,20,1,1,1,0
"2852",631,1,48,48,1,1,1,0
"2853",607,0,6,12,1,1,1,0
"2854",1768,0,16,112,2,4,2,0
"2855",2716,1,48,192,2,3,2,0.17
"2856",400,0,3,6,1,1,1,0
"2857",686,1,35,35,4,4,1,0
"2858",2,0,34,204,4,4,1,0
"2859",4824,0,24,96,1,2,2,0
"2860",13,0,27,54,1,2,2,0
"2861",1,0,4,8,1,1,1,0
"2862",771,0,4,8,1,2,2,0
"2863",4248,1,500,1000,1,2,2,0
"2864",2147,0,20,80,1,2,2,0
"2865",2,0,24,48,1,2,2,0
"2866",7,0,14,42,2,2,1,0
"2867",1,0,6,6,1,2,2,0
"2868",803,0,12,48,2,2,1,0
"2869",218,0,6,12,2,2,1,0
"2870",9,0,26,78,2,2,1,0
"2871",1800,0,25,50,1,2,2,0
"2872",2543,1,40,120,4,5,2,0.3
"2873",1517,0,29,58,1,1,1,0
"2874",1,0,1,2,1,1,1,0
"2875",637,0,23,23,1,1,1,0
"2876",2710,0,11,22,1,2,2,0
"2877",18000,1,255,510,1,1,1,0
"2878",991,0,26,156,1,2,2,0
"2879",2,0,4,8,1,2,2,0
"2880",2706,0,23,23,1,1,1,0
"2881",297,0,10,10,1,1,1,0
"2882",1,0,3,3,1,1,1,0
"2883",2,0,14,14,1,1,1,0
"2884",1,0,9,27,2,4,2,0
"2885",54010,0,21,105,2,3,2,0.17
"2886",517,0,18,18,1,1,1,0
"2887",1,0,10,30,2,2,1,0
"2888",2,0,4,8,1,1,1,0
"2889",2,0,26,104,1,2,2,0
"2890",2,0,25,50,1,2,2,0
"2891",657,0,7,14,2,2,1,0
"2892",1717,0,10,50,2,3,2,0.17
"2893",2632,0,19,57,2,3,2,0.17
"2894",996,0,3,12,1,2,2,0
"2895",6,0,23,46,1,1,1,0
"2896",455,0,3,3,1,1,1,0
"2897",1,0,24,72,1,2,2,0
"2898",2479,0,25,50,1,1,1,0
"2899",2,0,4,16,1,2,2,0
"2900",1242,0,8,24,1,2,2,0
"2901",1192,0,13,26,1,1,1,0
"2902",1313,0,12,48,1,2,2,0
"2903",1744,0,30,30,1,1,1,0
"2904",2,0,12,12,1,1,1,0
"2905",1,0,13,52,1,2,2,0
"2906",2080,0,16,80,3,5,2,0.1
"2907",1202,0,9,27,2,2,1,0
"2908",366,0,10,20,1,1,1,0
"2909",22,0,10,40,1,2,2,0
"2910",460,0,3,6,1,1,1,0
"2911",863,0,3,12,1,1,1,0
"2912",625,0,8,16,1,1,1,0
"2913",2,0,5,10,1,1,1,0
"2914",668,0,7,42,2,4,2,0
"2915",6,0,8,16,1,1,1,0
"2916",9733,1,64,192,6,6,1,0
"2917",2,0,8,16,1,2,2,0
"2918",3925,1,40,160,3,5,2,0.1
"2919",403,0,13,26,1,1,1,0
"2920",3624,0,20,80,1,2,2,0
"2921",13,0,21,84,1,2,2,0
"2922",4791,1,41,82,2,4,2,0
"2923",1788,0,12,36,3,3,1,0
"2924",2001,1,120,240,2,2,1,0
"2925",1706,0,6,12,1,1,1,0
"2926",4774,0,9,18,1,2,2,0
"2927",3235,1,30,120,2,3,2,0.17
"2928",8102,1,200,400,1,2,2,0
"2929",331,0,12,12,1,1,1,0
"2930",1,0,3,3,1,1,1,0
"2931",377,0,3,6,1,1,1,0
"2932",444,0,6,12,1,1,1,0
"2933",4793,1,78,156,1,1,1,0
"2934",1242,0,3,6,1,1,1,0
"2935",1,0,10,20,1,1,1,0
"2936",777,0,14,14,1,1,1,0
"2937",1,0,9,36,1,2,2,0
"2938",1493,0,29,58,1,1,1,0
"2939",299,0,6,12,1,1,1,0
"2940",471,0,9,18,1,2,2,0
"2941",924,0,23,46,1,1,1,0
"2942",1323,0,15,60,1,2,2,0
"2943",1,0,3,3,1,1,1,0
"2944",506,0,12,24,1,1,1,0
"2945",820,0,30,60,1,1,1,0
"2946",1875,0,3,18,2,4,2,0
"2947",3,0,12,48,1,2,2,0
"2948",1,0,3,3,1,1,1,0
"2949",15,0,12,72,3,4,2,0.25
"2950",1,0,19,76,1,1,1,0
"2951",2,0,17,34,2,2,1,0
"2952",1050,0,8,8,1,1,1,0
"2953",1012,0,8,32,1,2,2,0
"2954",552,0,6,12,1,1,1,0
"2955",3381,1,125,250,1,1,1,0
"2956",925,1,75,150,1,2,2,0
"2957",1,0,13,52,1,2,2,0
"2958",1,0,10,40,1,2,2,0
"2959",594,0,17,51,1,3,3,0
"2960",1880,1,25,100,1,2,2,0
"2961",1,0,3,6,1,1,1,0
"2962",2286,0,12,36,2,3,2,0.17
"2963",630,0,12,24,1,1,1,0
"2964",4,0,18,36,2,2,1,0
"2965",1,0,11,22,1,1,1,0
"2966",2586,0,25,100,1,2,2,0
"2967",2450,0,25,100,3,3,1,0
"2968",1,0,3,6,1,1,1,0
"2969",476,0,16,16,1,1,1,0
"2970",584,1,36,36,1,1,1,0
"2971",1311,1,24,24,2,2,1,0
"2972",14865,1,550,1100,1,2,2,0
"2973",821,0,3,6,1,1,1,0
"2974",1889,0,23,46,1,1,1,0
"2975",1094,0,36,72,1,1,1,0
"2976",163,0,3,6,1,1,1,0
"2977",488,0,7,14,1,1,1,0
"2978",1,0,6,6,1,1,1,0
"2979",15,0,4,16,1,2,2,0
"2980",842,0,10,20,1,2,2,0
"2981",2,0,12,24,1,1,1,0
"2982",1,0,3,6,1,2,2,0
"2983",4003,1,50,50,1,1,1,0
"2984",1112,0,15,60,1,1,1,0
"2985",330,0,3,6,1,1,1,0
"2986",2,0,32,64,1,2,2,0
"2987",880,0,17,34,1,1,1,0
"2988",0,0,12,12,1,1,1,0
"2989",987,0,3,12,1,2,2,0
"2990",3963,1,51,204,1,2,2,0
"2991",7,0,11,22,2,2,1,0
"2992",1071,0,20,40,2,2,1,0
"2993",611,0,18,18,1,1,1,0
"2994",650,0,12,36,3,4,2,0.25
"2995",11,0,5,10,1,1,1,0
"2996",3108,0,30,240,2,4,2,0
"2997",1772,0,5,10,1,2,2,0
"2998",218,0,6,36,2,3,2,0.17
"2999",874,0,3,6,1,1,1,0
"3000",223,0,3,6,1,1,1,0
"3001",2,0,14,42,2,2,1,0
"3002",944,0,3,9,3,3,1,0
"3003",1328,0,25,100,2,4,2,0
"3004",2,0,20,40,1,1,1,0
"3005",262,0,6,6,1,1,1,0
"3006",713,1,70,70,1,1,1,0
"3007",640,0,16,32,2,2,1,0
"3008",289,0,3,3,1,1,1,0
"3009",1,0,3,6,1,1,1,0
"3010",336,0,14,28,1,1,1,0
"3011",2352,1,250,500,1,1,1,0
"3012",11,0,9,9,1,1,1,0
"3013",3305,0,21,336,3,5,2,0.1
"3014",2,1,34,136,1,2,2,0
"3015",3410,0,30,120,1,2,2,0
"3016",1861,0,20,40,2,2,1,0
"3017",1704,1,50,100,1,2,2,0
"3018",1,0,3,12,1,2,2,0
"3019",209,0,3,6,1,1,1,0
"3020",2,0,4,4,1,1,1,0
"3021",836,0,6,18,1,2,2,0
"3022",958,0,12,24,1,1,1,0
"3023",14,0,25,25,1,1,1,0
"3024",4208,0,13,26,1,1,1,0
"3025",2233,0,15,60,1,2,2,0
"3026",830,0,6,24,1,2,2,0
"3027",12,0,4,8,1,1,1,0
"3028",671,0,24,24,1,1,1,0
"3029",1153,0,6,24,1,2,2,0
"3030",686,0,7,14,1,2,2,0
"3031",1480,0,13,52,1,2,2,0
"3032",1002,0,3,12,1,2,2,0
"3033",816,1,45,90,1,2,2,0
"3034",4604,0,27,216,2,4,2,0
"3035",360,0,3,6,1,1,1,0
"3036",10,0,5,10,1,1,1,0
"3037",539,0,15,30,1,1,1,0
"3038",0,0,5,20,2,2,1,0
"3039",1473,0,10,80,1,2,2,0
"3040",2480,0,3,12,1,2,2,0
"3041",474,0,12,12,1,1,1,0
"3042",2,0,12,12,1,1,1,0
"3043",2,0,12,36,2,2,1,0
"3044",1,0,5,10,1,1,1,0
"3045",2011,1,35,35,1,1,1,0
"3046",1,0,16,32,1,2,2,0
"3047",1709,0,24,48,1,2,2,0
"3048",1830,1,33,132,1,2,2,0
"3049",5,0,7,7,1,1,1,0
"3050",754,1,35,35,1,1,1,0
"3051",1,0,15,30,1,1,1,0
"3052",843,0,7,14,1,1,1,0
"3053",2,0,18,54,2,2,1,0
"3054",571,1,29,58,1,1,1,0
"3055",1,0,2,4,1,1,1,0
"3056",1,0,27,54,1,2,2,0
"3057",2,0,6,24,1,2,2,0
